TIME,DEPTH,TIME_QC,LATITUDE,LONGITUDE,POSITION_QC,DC_REFERENCE,TRAJECTORY,DEPH,TEMP,TEMP_QC,PSAL,PSAL_QC
2023-02-27 11:00:00,0,1.0,49.3,-64.95,1.0,b'2442248835                      ',b'XJBI',6.3,-1.3,1.0,28.92,1.0
2023-02-27 12:00:00,0,1.0,49.2167,-64.45,1.0,b'2442248836                      ',b'XJBI',6.3,-1.4,1.0,29.22,1.0
2023-02-27 13:00:00,0,1.0,49.1167,-63.9833,1.0,b'2442248837                      ',b'XJBI',6.3,-1.5,1.0,29.2,1.0
2023-02-27 14:00:00,0,1.0,49.0,-63.5,1.0,b'2442248838                      ',b'XJBI',6.3,-1.4,1.0,30.52,1.0
2023-02-27 15:00:00,0,1.0,48.8333,-63.0333,1.0,b'2442248839                      ',b'XJBI',6.3,-1.4,1.0,30.56,1.0
2023-02-27 16:00:00,0,1.0,48.65,-62.5667,1.0,b'2442248840                      ',b'XJBI',6.3,-1.4,1.0,30.65,1.0
2023-02-27 17:00:00,0,1.0,48.4667,-62.1,1.0,b'2442248841                      ',b'XJBI',6.3,-1.1,1.0,30.93,1.0
2023-02-27 18:00:00,0,1.0,48.2833,-61.6333,1.0,b'2442248842                      ',b'XJBI',6.3,-1.0,1.0,31.05,1.0
2023-02-27 19:00:00,0,1.0,48.1,-61.1667,1.0,b'2442248843                      ',b'XJBI',6.3,-0.8,1.0,31.03,1.0
2023-02-27 20:00:00,0,1.0,47.9,-60.7167,1.0,b'2442248844                      ',b'XJBI',6.3,-0.9,1.0,30.87,1.0
2023-02-27 21:00:00,0,1.0,47.7167,-60.25,1.0,b'2442248845                      ',b'XJBI',6.3,-0.2,1.0,31.1,1.0
2023-02-27 22:00:00,0,1.0,47.5333,-59.8,1.0,b'2442248846                      ',b'XJBI',6.3,-0.7,1.0,30.97,1.0
2023-02-27 23:00:00,0,1.0,47.3667,-59.35,1.0,b'2442248847                      ',b'XJBI',6.3,-0.3,1.0,30.74,1.0
2023-02-28 00:00:00,0,1.0,47.25,-58.8667,1.0,b'2442248848                      ',b'XJBI',6.3,0.5,1.0,31.0,1.0
2023-02-28 01:00:00,0,1.0,47.15,-58.3667,1.0,b'2442248849                      ',b'XJBI',6.3,0.7,1.0,31.1,1.0
2023-02-28 02:00:00,0,1.0,47.0333,-57.8833,1.0,b'2442248850                      ',b'XJBI',6.3,1.2,1.0,31.27,1.0
2023-02-28 03:00:00,0,1.0,46.9333,-57.4,1.0,b'2442248851                      ',b'XJBI',6.3,1.3,1.0,31.3,1.0
2023-02-28 04:00:00,0,1.0,46.8167,-56.9167,1.0,b'2442248852                      ',b'XJBI',6.3,1.2,1.0,31.29,1.0
2023-02-28 05:00:00,0,1.0,46.7167,-56.4333,1.0,b'2442248853                      ',b'XJBI',6.3,0.8,1.0,31.36,1.0
2023-02-28 06:00:00,0,1.0,46.6667,-55.95,1.0,b'2442248854                      ',b'XJBI',6.3,0.5,1.0,31.26,1.0
2023-02-28 07:00:00,0,1.0,46.6333,-55.45,1.0,b'2442248855                      ',b'XJBI',6.3,0.4,1.0,31.28,1.0
2023-02-28 08:00:00,0,1.0,46.6,-54.9667,1.0,b'2442248856                      ',b'XJBI',6.3,0.4,1.0,31.43,1.0
2023-02-28 09:00:00,0,1.0,46.5833,-54.45,1.0,b'2442248857                      ',b'XJBI',6.3,-0.1,1.0,31.57,1.0
2023-02-28 10:00:00,0,1.0,46.55,-53.95,1.0,b'2442248858                      ',b'XJBI',6.3,-0.2,1.0,31.41,1.0
2023-02-28 11:00:00,0,1.0,46.5333,-53.45,1.0,b'2442248859                      ',b'XJBI',6.3,-0.6,1.0,31.39,1.0
2023-02-28 12:00:00,0,1.0,46.6667,-53.0167,1.0,b'2442248860                      ',b'XJBI',6.3,-0.6,1.0,31.29,1.0
2023-02-28 13:00:00,0,1.0,46.9667,-52.8333,1.0,b'2444048091                      ',b'XJBI',6.3,-0.7,1.0,31.29,1.0
2023-02-28 14:00:00,0,1.0,47.2667,-52.7,1.0,b'2444048092                      ',b'XJBI',6.3,-0.9,1.0,31.66,1.0
2023-02-28 15:00:00,0,1.0,47.55,-52.6333,1.0,b'2444048093                      ',b'XJBI',6.3,-0.6,1.0,31.46,1.0
2023-02-28 16:00:00,0,1.0,47.5667,-52.7,1.0,b'2444048094                      ',b'XJBI',6.3,-0.1,1.0,31.09,1.0
2023-02-28 17:00:00,0,1.0,47.5667,-52.7,1.0,b'2444048095                      ',b'XJBI',6.3,0.0,1.0,30.95,1.0
2023-02-28 18:00:00,0,1.0,47.5667,-52.7,1.0,b'2444048096                      ',b'XJBI',6.3,0.0,1.0,30.98,1.0
2023-02-28 19:00:00,0,1.0,47.5667,-52.7,1.0,b'2444048097                      ',b'XJBI',6.3,0.1,1.0,30.99,1.0
2023-02-28 20:00:00,0,1.0,47.5667,-52.7,1.0,b'2444048098                      ',b'XJBI',6.3,0.3,1.0,30.95,1.0
2023-02-28 21:00:00,0,1.0,47.5667,-52.7,1.0,b'2444048099                      ',b'XJBI',6.3,0.3,1.0,30.99,1.0
2023-02-28 22:00:00,0,1.0,47.5667,-52.7,1.0,b'2444048100                      ',b'XJBI',6.3,0.3,1.0,31.0,1.0
2023-02-28 23:00:00,0,1.0,47.5667,-52.7,1.0,b'2444048101                      ',b'XJBI',6.3,0.4,1.0,30.97,1.0
