TIME,DEPTH,TIME_QC,LATITUDE,LONGITUDE,POSITION_QC,DC_REFERENCE,TRAJECTORY,DEPH,PSAL,PSAL_QC,CNDC,CNDC_QC,SSJT,SSJT_QC
2023-02-25 04:52:39,0,1.0,-0.75204,-38.21537,1.0,b'2441512148                      ',b'WTEC',5.2,35.7339,1.0,5.74994,1.0,28.2101,1.0
2023-02-25 04:55:39,0,1.0,-0.75922,-38.20848,1.0,b'2441512149                      ',b'WTEC',5.2,35.684,1.0,5.74348,1.0,28.2162,1.0
2023-02-25 04:58:39,0,1.0,-0.7664,-38.20173,1.0,b'2441512150                      ',b'WTEC',5.2,35.6361,1.0,5.72762,1.0,28.1325,1.0
2023-02-25 05:01:39,0,1.0,-0.77368,-38.1951,1.0,b'2441512151                      ',b'WTEC',5.2,35.7396,1.0,5.7482,1.0,28.1865,1.0
2023-02-25 05:04:39,0,1.0,-0.78094,-38.18843,1.0,b'2441512152                      ',b'WTEC',5.2,35.7044,1.0,5.74709,1.0,28.2228,1.0
2023-02-25 05:07:39,0,1.0,-0.78819,-38.18183,1.0,b'2441512153                      ',b'WTEC',5.2,35.6465,4.0,5.74113,4.0,28.2441,4.0
2023-02-25 05:10:39,0,1.0,-0.79546,-38.17524,1.0,b'2441512154                      ',b'WTEC',5.2,35.6908,1.0,5.74546,1.0,28.2256,1.0
2023-02-25 05:13:39,0,1.0,-0.80269,-38.16866,1.0,b'2441512155                      ',b'WTEC',5.2,35.6712,1.0,5.7403,1.0,28.2037,1.0
2023-02-25 05:16:39,0,1.0,-0.80994,-38.16212,1.0,b'2441512156                      ',b'WTEC',5.2,35.6755,1.0,5.73649,1.0,28.1627,1.0
2023-02-25 05:19:39,0,1.0,-0.81709,-38.15552,1.0,b'2441512157                      ',b'WTEC',5.2,35.7004,1.0,5.74698,1.0,28.227,1.0
2023-02-25 05:22:39,0,1.0,-0.82422,-38.14903,1.0,b'2441512158                      ',b'WTEC',5.2,35.7635,1.0,5.74947,1.0,28.1667,1.0
2023-02-25 05:25:39,0,1.0,-0.83133,-38.14247,1.0,b'2441512159                      ',b'WTEC',5.2,35.8217,1.0,5.75858,1.0,28.1743,1.0
2023-02-25 05:28:39,0,1.0,-0.83849,-38.13601,1.0,b'2441512160                      ',b'WTEC',5.2,35.8482,1.0,5.76684,1.0,28.2156,1.0
2023-02-25 05:31:39,0,1.0,-0.84573,-38.12952,1.0,b'2441512161                      ',b'WTEC',5.2,35.8592,1.0,5.76294,1.0,28.1652,1.0
2023-02-25 05:34:39,0,1.0,-0.85298,-38.12297,1.0,b'2441512162                      ',b'WTEC',5.2,35.8505,1.0,5.76035,1.0,28.1527,1.0
2023-02-25 05:37:39,0,1.0,-0.86023,-38.11653,1.0,b'2441512163                      ',b'WTEC',5.2,35.8571,1.0,5.7591,1.0,28.1326,1.0
2023-02-25 05:40:39,0,1.0,-0.86749,-38.10987,1.0,b'2441512164                      ',b'WTEC',5.2,35.874,1.0,5.75935,1.0,28.1126,1.0
2023-02-25 05:43:39,0,1.0,-0.87456,-38.10322,1.0,b'2441512165                      ',b'WTEC',5.2,35.8752,1.0,5.75924,1.0,28.11,1.0
2023-02-25 05:46:39,0,1.0,-0.88168,-38.09655,1.0,b'2441512166                      ',b'WTEC',5.2,35.8808,1.0,5.75894,1.0,28.0998,1.0
2023-02-25 05:49:39,0,1.0,-0.88882,-38.08993,1.0,b'2441512167                      ',b'WTEC',5.2,35.8813,1.0,5.75883,1.0,28.0982,1.0
2023-02-25 05:52:40,0,1.0,-0.89597,-38.0833,1.0,b'2441512168                      ',b'WTEC',5.2,35.8817,1.0,5.76131,1.0,28.1205,1.0
2023-02-25 05:55:40,0,1.0,-0.90309,-38.07662,1.0,b'2441512169                      ',b'WTEC',5.2,35.8923,1.0,5.76698,1.0,28.1589,1.0
2023-02-25 05:58:40,0,1.0,-0.91032,-38.06996,1.0,b'2441512170                      ',b'WTEC',5.2,35.8943,1.0,5.77437,1.0,28.2245,1.0
2023-02-25 06:01:40,0,1.0,-0.91748,-38.06326,1.0,b'2441512172                      ',b'WTEC',5.2,35.8865,1.0,5.77109,1.0,28.2045,1.0
2023-02-25 06:04:40,0,1.0,-0.92463,-38.05657,1.0,b'2441512173                      ',b'WTEC',5.2,35.8792,1.0,5.76323,1.0,28.1417,1.0
2023-02-25 06:07:40,0,1.0,-0.93176,-38.04989,1.0,b'2441512174                      ',b'WTEC',5.2,35.8692,1.0,5.75772,1.0,28.1039,1.0
2023-02-25 06:10:40,0,1.0,-0.93894,-38.04319,1.0,b'2441512175                      ',b'WTEC',5.2,35.8664,1.0,5.75575,1.0,28.0893,1.0
2023-02-25 06:13:40,0,1.0,-0.94607,-38.03647,1.0,b'2441512176                      ',b'WTEC',5.2,35.867,1.0,5.75586,1.0,28.0896,1.0
2023-02-25 06:16:40,0,1.0,-0.95323,-38.02977,1.0,b'2441512177                      ',b'WTEC',5.2,35.8682,1.0,5.75716,1.0,28.1001,1.0
2023-02-25 06:19:40,0,1.0,-0.96037,-38.02314,1.0,b'2441512179                      ',b'WTEC',5.2,35.8688,1.0,5.7573,1.0,28.1006,1.0
2023-02-25 06:22:40,0,1.0,-0.96742,-38.01642,1.0,b'2441512180                      ',b'WTEC',5.2,35.8709,1.0,5.757,1.0,28.095,1.0
2023-02-25 06:25:40,0,1.0,-0.97457,-38.0098,1.0,b'2441512181                      ',b'WTEC',5.2,35.8742,1.0,5.75805,1.0,28.1004,1.0
2023-02-25 06:28:40,0,1.0,-0.98172,-38.00314,1.0,b'2441512182                      ',b'WTEC',5.2,35.8758,1.0,5.75993,1.0,28.1156,1.0
2023-02-25 06:31:40,0,1.0,-0.98879,-37.99646,1.0,b'2441512184                      ',b'WTEC',5.2,35.8693,1.0,5.75725,1.0,28.0993,1.0
2023-02-25 06:34:40,0,1.0,-0.99589,-37.98978,1.0,b'2441512185                      ',b'WTEC',5.2,35.8654,1.0,5.75656,1.0,28.0981,1.0
2023-02-25 06:37:40,0,1.0,-1.00306,-37.98316,1.0,b'2441512186                      ',b'WTEC',5.2,35.8691,1.0,5.75816,1.0,28.108,1.0
2023-02-25 06:40:40,0,1.0,-1.01037,-37.97673,1.0,b'2441512187                      ',b'WTEC',5.2,35.8656,1.0,5.75855,1.0,28.1162,1.0
2023-02-25 06:43:40,0,1.0,-1.01769,-37.97028,1.0,b'2441512189                      ',b'WTEC',5.2,35.8693,1.0,5.75957,1.0,28.1209,1.0
2023-02-25 06:46:40,0,1.0,-1.0249,-37.96373,1.0,b'2441512190                      ',b'WTEC',5.2,35.8709,1.0,5.76129,1.0,28.1346,1.0
2023-02-25 06:49:40,0,1.0,-1.03213,-37.95714,1.0,b'2441512191                      ',b'WTEC',5.2,35.872,1.0,5.75899,1.0,28.112,1.0
2023-02-25 06:52:40,0,1.0,-1.03923,-37.95049,1.0,b'2441512193                      ',b'WTEC',5.2,35.8777,1.0,5.7619,1.0,28.1313,1.0
2023-02-25 06:55:40,0,1.0,-1.04633,-37.94385,1.0,b'2441512194                      ',b'WTEC',5.2,35.8797,1.0,5.76104,1.0,28.1208,1.0
2023-02-25 06:58:40,0,1.0,-1.05338,-37.93715,1.0,b'2441512195                      ',b'WTEC',5.2,35.8831,1.0,5.76082,1.0,28.1143,1.0
2023-02-25 07:01:40,0,1.0,-1.0604,-37.93057,1.0,b'2441512197                      ',b'WTEC',5.2,35.8782,1.0,5.75827,1.0,28.0972,1.0
2023-02-25 07:04:40,0,1.0,-1.06753,-37.92389,1.0,b'2441512198                      ',b'WTEC',5.2,35.8792,1.0,5.75944,1.0,28.1066,1.0
2023-02-25 07:07:40,0,1.0,-1.07461,-37.9173,1.0,b'2441512199                      ',b'WTEC',5.2,35.8859,1.0,5.76321,1.0,28.1325,1.0
2023-02-25 07:10:40,0,1.0,-1.08169,-37.91065,1.0,b'2441512200                      ',b'WTEC',5.2,35.8863,1.0,5.7621,1.0,28.1218,1.0
2023-02-25 07:13:40,0,1.0,-1.08885,-37.90416,1.0,b'2441512201                      ',b'WTEC',5.2,35.8853,1.0,5.76079,1.0,28.1111,1.0
2023-02-25 07:16:40,0,1.0,-1.09607,-37.89763,1.0,b'2441512202                      ',b'WTEC',5.2,35.8827,1.0,5.76005,1.0,28.1076,1.0
2023-02-25 07:19:40,0,1.0,-1.1033,-37.89106,1.0,b'2441512203                      ',b'WTEC',5.2,35.8807,1.0,5.75871,1.0,28.0979,1.0
2023-02-25 07:22:40,0,1.0,-1.11053,-37.88455,1.0,b'2441512205                      ',b'WTEC',5.2,35.8782,1.0,5.75871,1.0,28.1012,1.0
2023-02-25 07:25:40,0,1.0,-1.11765,-37.878,1.0,b'2441512206                      ',b'WTEC',5.2,35.8722,1.0,5.7564,1.0,28.0877,1.0
2023-02-25 07:28:40,0,1.0,-1.1248,-37.87134,1.0,b'2441512207                      ',b'WTEC',5.2,35.8776,1.0,5.75822,1.0,28.0975,1.0
2023-02-25 07:31:40,0,1.0,-1.13185,-37.86472,1.0,b'2441512208                      ',b'WTEC',5.2,35.8833,1.0,5.7596,1.0,28.1027,1.0
2023-02-25 07:34:40,0,1.0,-1.13891,-37.8581,1.0,b'2441512210                      ',b'WTEC',5.2,35.8895,1.0,5.7611,1.0,28.1083,1.0
2023-02-25 07:37:40,0,1.0,-1.14592,-37.85142,1.0,b'2441512211                      ',b'WTEC',5.2,35.8895,1.0,5.76124,1.0,28.1097,1.0
2023-02-25 07:40:40,0,1.0,-1.15309,-37.84465,1.0,b'2441512212                      ',b'WTEC',5.2,35.8903,1.0,5.7624,1.0,28.1193,1.0
2023-02-25 07:43:40,0,1.0,-1.16031,-37.83806,1.0,b'2441512213                      ',b'WTEC',5.2,35.8775,1.0,5.76005,1.0,28.1144,1.0
2023-02-25 07:46:40,0,1.0,-1.1675,-37.83138,1.0,b'2441512214                      ',b'WTEC',5.2,35.8729,1.0,5.75808,1.0,28.1023,1.0
2023-02-25 07:49:40,0,1.0,-1.17478,-37.82474,1.0,b'2441512216                      ',b'WTEC',5.2,35.8754,1.0,5.7568,1.0,28.0872,1.0
2023-02-25 07:52:40,0,1.0,-1.18207,-37.81819,1.0,b'2441512217                      ',b'WTEC',5.2,35.8761,1.0,5.75672,1.0,28.0856,1.0
2023-02-25 07:55:41,0,1.0,-1.18943,-37.81158,1.0,b'2441512218                      ',b'WTEC',5.2,35.8762,1.0,5.7574,1.0,28.0918,1.0
2023-02-25 07:58:41,0,1.0,-1.19675,-37.80489,1.0,b'2441512219                      ',b'WTEC',5.2,35.8797,1.0,5.76132,1.0,28.1233,1.0
2023-02-25 08:01:41,0,1.0,-1.204,-37.7983,1.0,b'2441512220                      ',b'WTEC',5.2,35.8787,1.0,5.75693,1.0,28.084,1.0
2023-02-25 08:04:41,0,1.0,-1.21127,-37.79166,1.0,b'2441512221                      ',b'WTEC',5.2,35.8838,1.0,5.75721,1.0,28.08,1.0
2023-02-25 08:07:41,0,1.0,-1.2183,-37.78491,1.0,b'2441512222                      ',b'WTEC',5.2,35.8844,1.0,5.75874,1.0,28.0934,1.0
2023-02-25 08:10:41,0,1.0,-1.22534,-37.77827,1.0,b'2441512224                      ',b'WTEC',5.2,35.8844,1.0,5.75835,1.0,28.0898,1.0
2023-02-25 08:13:41,0,1.0,-1.23244,-37.77161,1.0,b'2441512225                      ',b'WTEC',5.2,35.8762,1.0,5.75567,1.0,28.0757,1.0
2023-02-25 08:16:41,0,1.0,-1.23944,-37.76503,1.0,b'2441512226                      ',b'WTEC',5.2,35.8752,1.0,5.75581,1.0,28.0784,1.0
2023-02-25 08:19:41,0,1.0,-1.24648,-37.75839,1.0,b'2441512227                      ',b'WTEC',5.2,35.8728,1.0,5.7555,1.0,28.0786,1.0
2023-02-25 08:22:41,0,1.0,-1.25357,-37.75196,1.0,b'2441512229                      ',b'WTEC',5.2,35.8696,1.0,5.75516,1.0,28.0798,1.0
2023-02-25 08:25:41,0,1.0,-1.26075,-37.74545,1.0,b'2441512230                      ',b'WTEC',5.2,35.8626,1.0,5.7537,1.0,28.0754,1.0
2023-02-25 08:28:41,0,1.0,-1.26787,-37.73899,1.0,b'2441512231                      ',b'WTEC',5.2,35.863,1.0,5.75356,1.0,28.0736,1.0
2023-02-25 08:31:41,0,1.0,-1.27498,-37.73241,1.0,b'2441512232                      ',b'WTEC',5.2,35.8631,1.0,5.75342,1.0,28.0721,1.0
2023-02-25 08:34:41,0,1.0,-1.28202,-37.72589,1.0,b'2441512234                      ',b'WTEC',5.2,35.8703,1.0,5.75697,1.0,28.0955,1.0
2023-02-25 08:37:41,0,1.0,-1.2891,-37.71935,1.0,b'2441512235                      ',b'WTEC',5.2,35.8679,1.0,5.75471,1.0,28.0778,1.0
2023-02-25 08:40:41,0,1.0,-1.2963,-37.71287,1.0,b'2441512236                      ',b'WTEC',5.2,35.8652,1.0,5.75509,1.0,28.0848,1.0
2023-02-25 08:43:41,0,1.0,-1.3035,-37.70643,1.0,b'2441512237                      ',b'WTEC',5.2,35.8628,1.0,5.75512,1.0,28.0883,1.0
2023-02-25 08:46:41,0,1.0,-1.31075,-37.69993,1.0,b'2441512238                      ',b'WTEC',5.2,35.8507,1.0,5.75373,1.0,28.0913,1.0
2023-02-25 08:49:41,0,1.0,-1.31775,-37.69307,1.0,b'2441512239                      ',b'WTEC',5.2,35.8287,1.0,5.74975,1.0,28.0835,1.0
2023-02-25 08:52:41,0,1.0,-1.32488,-37.68625,1.0,b'2441512241                      ',b'WTEC',5.2,35.8162,1.0,5.74668,1.0,28.0716,1.0
2023-02-25 08:55:41,0,1.0,-1.33199,-37.67945,1.0,b'2441512242                      ',b'WTEC',5.2,35.8111,1.0,5.74642,1.0,28.0758,1.0
2023-02-25 08:58:41,0,1.0,-1.3392,-37.67277,1.0,b'2441512243                      ',b'WTEC',5.2,35.8232,1.0,5.74986,1.0,28.0918,1.0
2023-02-25 09:01:41,0,1.0,-1.34639,-37.66619,1.0,b'2441512244                      ',b'WTEC',5.2,35.8354,1.0,5.74978,1.0,28.075,1.0
2023-02-25 09:04:41,0,1.0,-1.35382,-37.65961,1.0,b'2441512246                      ',b'WTEC',5.2,35.8428,1.0,5.75073,1.0,28.0739,1.0
2023-02-25 09:07:41,0,1.0,-1.36108,-37.65303,1.0,b'2441512247                      ',b'WTEC',5.2,35.8495,1.0,5.75174,1.0,28.0745,1.0
2023-02-25 09:10:41,0,1.0,-1.36833,-37.64648,1.0,b'2441512248                      ',b'WTEC',5.2,35.8668,1.0,5.75528,1.0,28.0844,1.0
2023-02-25 09:13:41,0,1.0,-1.37543,-37.63992,1.0,b'2441512249                      ',b'WTEC',5.2,35.8671,1.0,5.75736,1.0,28.1033,1.0
2023-02-25 09:16:41,0,1.0,-1.38236,-37.63336,1.0,b'2441512250                      ',b'WTEC',5.2,35.8753,1.0,5.7593,1.0,28.1105,1.0
2023-02-25 09:19:41,0,1.0,-1.38935,-37.62683,1.0,b'2441512252                      ',b'WTEC',5.2,35.8968,1.0,5.76284,1.0,28.1149,1.0
2023-02-25 09:22:41,0,1.0,-1.3963,-37.62013,1.0,b'2441512253                      ',b'WTEC',5.2,35.8944,1.0,5.76132,1.0,28.104,1.0
2023-02-25 09:25:41,0,1.0,-1.4034,-37.61354,1.0,b'2441512254                      ',b'WTEC',5.2,35.8939,1.0,5.76165,1.0,28.1078,1.0
2023-02-25 09:28:41,0,1.0,-1.41071,-37.60714,1.0,b'2441512255                      ',b'WTEC',5.2,35.8918,1.0,5.76171,1.0,28.111,1.0
2023-02-25 09:31:42,0,1.0,-1.41798,-37.60076,1.0,b'2441512256                      ',b'WTEC',5.2,35.8941,1.0,5.76188,1.0,28.1095,1.0
2023-02-25 09:34:42,0,1.0,-1.42523,-37.59432,1.0,b'2441512257                      ',b'WTEC',5.2,35.895,1.0,5.76243,1.0,28.1134,1.0
2023-02-25 09:37:42,0,1.0,-1.4323,-37.58775,1.0,b'2441512259                      ',b'WTEC',5.2,35.8955,1.0,5.76279,1.0,28.1161,1.0
2023-02-25 09:40:42,0,1.0,-1.43938,-37.58114,1.0,b'2441512260                      ',b'WTEC',5.2,35.8971,1.0,5.7644,1.0,28.1288,1.0
2023-02-25 09:43:42,0,1.0,-1.44654,-37.57449,1.0,b'2441512261                      ',b'WTEC',5.2,35.8977,1.0,5.76509,1.0,28.1345,1.0
2023-02-25 09:46:42,0,1.0,-1.45375,-37.56783,1.0,b'2441512262                      ',b'WTEC',5.2,35.8943,1.0,5.76375,1.0,28.1265,1.0
2023-02-25 09:49:42,0,1.0,-1.46094,-37.56104,1.0,b'2441512264                      ',b'WTEC',5.2,35.8915,1.0,5.76243,1.0,28.118,1.0
2023-02-25 09:52:42,0,1.0,-1.46813,-37.55428,1.0,b'2441512265                      ',b'WTEC',5.2,35.8909,1.0,5.76243,1.0,28.1189,1.0
2023-02-25 09:55:42,0,1.0,-1.47547,-37.54742,1.0,b'2441512267                      ',b'WTEC',5.2,35.891,1.0,5.76344,1.0,28.1281,1.0
2023-02-25 09:58:42,0,1.0,-1.48278,-37.54058,1.0,b'2441512268                      ',b'WTEC',5.2,35.8919,1.0,5.76415,1.0,28.1334,1.0
2023-02-25 10:01:42,0,1.0,-1.49019,-37.53388,1.0,b'2441512269                      ',b'WTEC',5.2,35.892,1.0,5.76365,1.0,28.1286,1.0
2023-02-25 10:04:42,0,1.0,-1.49753,-37.52696,1.0,b'2441512271                      ',b'WTEC',5.2,35.8911,1.0,5.7626,1.0,28.1201,1.0
2023-02-25 10:07:42,0,1.0,-1.5048,-37.52014,1.0,b'2441512272                      ',b'WTEC',5.2,35.8904,1.0,5.76185,1.0,28.1141,1.0
2023-02-25 10:10:42,0,1.0,-1.51217,-37.5132,1.0,b'2441512273                      ',b'WTEC',5.2,35.8886,1.0,5.76114,1.0,28.1099,1.0
2023-02-25 10:13:42,0,1.0,-1.51951,-37.50627,1.0,b'2441512274                      ',b'WTEC',5.2,35.888,1.0,5.76018,1.0,28.1019,1.0
2023-02-25 10:16:42,0,1.0,-1.52713,-37.49958,1.0,b'2441512275                      ',b'WTEC',5.2,35.8878,1.0,5.75933,1.0,28.0943,1.0
2023-02-25 10:19:42,0,1.0,-1.53467,-37.49287,1.0,b'2441512277                      ',b'WTEC',5.2,35.888,1.0,5.75965,1.0,28.097,1.0
2023-02-25 10:22:42,0,1.0,-1.54214,-37.48604,1.0,b'2441512278                      ',b'WTEC',5.2,35.8871,1.0,5.75988,1.0,28.1002,1.0
2023-02-25 10:25:42,0,1.0,-1.54952,-37.47925,1.0,b'2441512279                      ',b'WTEC',5.2,35.8864,1.0,5.7591,1.0,28.0941,1.0
2023-02-25 10:28:42,0,1.0,-1.55688,-37.47234,1.0,b'2441512280                      ',b'WTEC',5.2,35.892,1.0,5.76013,1.0,28.0962,1.0
2023-02-25 10:31:42,0,1.0,-1.56419,-37.46549,1.0,b'2441512282                      ',b'WTEC',5.2,35.8987,1.0,5.76038,1.0,28.0897,1.0
2023-02-25 10:34:42,0,1.0,-1.57149,-37.45865,1.0,b'2441512283                      ',b'WTEC',5.2,35.9003,1.0,5.76032,1.0,28.087,1.0
2023-02-25 10:37:42,0,1.0,-1.57882,-37.45175,1.0,b'2441512284                      ',b'WTEC',5.2,35.9011,1.0,5.76124,1.0,28.0945,1.0
2023-02-25 10:40:42,0,1.0,-1.58614,-37.44482,1.0,b'2441512286                      ',b'WTEC',5.2,35.8958,1.0,5.76018,1.0,28.0917,1.0
2023-02-25 10:43:42,0,1.0,-1.59345,-37.43793,1.0,b'2441512287                      ',b'WTEC',5.2,35.8914,1.0,5.75966,1.0,28.0926,1.0
2023-02-25 10:46:42,0,1.0,-1.60078,-37.43107,1.0,b'2441512288                      ',b'WTEC',5.2,35.898,1.0,5.76124,1.0,28.0984,1.0
2023-02-25 10:49:42,0,1.0,-1.60818,-37.4243,1.0,b'2441512290                      ',b'WTEC',5.2,35.9012,1.0,5.76181,1.0,28.0997,1.0
2023-02-25 10:52:42,0,1.0,-1.61555,-37.41747,1.0,b'2441512291                      ',b'WTEC',5.2,35.9002,1.0,5.76199,1.0,28.1025,1.0
2023-02-25 10:55:42,0,1.0,-1.62293,-37.41068,1.0,b'2441512292                      ',b'WTEC',5.2,35.892,1.0,5.7612,1.0,28.106,1.0
2023-02-25 10:58:42,0,1.0,-1.63032,-37.40393,1.0,b'2441512293                      ',b'WTEC',5.2,35.8979,1.0,5.7626,1.0,28.1112,1.0
2023-02-25 11:01:42,0,1.0,-1.63764,-37.39718,1.0,b'2441512294                      ',b'WTEC',5.2,35.8946,1.0,5.76243,1.0,28.114,1.0
2023-02-25 11:04:42,0,1.0,-1.64486,-37.39015,1.0,b'2441512296                      ',b'WTEC',5.2,35.8961,1.0,5.76293,1.0,28.1166,1.0
2023-02-25 11:07:42,0,1.0,-1.65209,-37.38327,1.0,b'2441512297                      ',b'WTEC',5.2,35.901,1.0,5.76315,1.0,28.1122,1.0
2023-02-25 11:10:42,0,1.0,-1.65944,-37.37647,1.0,b'2441512298                      ',b'WTEC',5.2,35.8881,1.0,5.76167,1.0,28.1156,1.0
2023-02-25 11:13:42,0,1.0,-1.66679,-37.36973,1.0,b'2441512300                      ',b'WTEC',5.2,35.8723,1.0,5.75969,1.0,28.1179,1.0
2023-02-25 11:16:42,0,1.0,-1.67413,-37.36288,1.0,b'2441512301                      ',b'WTEC',5.2,35.8765,1.0,5.76147,1.0,28.1289,1.0
2023-02-25 11:19:42,0,1.0,-1.68153,-37.35622,1.0,b'2441512302                      ',b'WTEC',5.2,35.868,1.0,5.76044,1.0,28.1305,1.0
2023-02-25 11:22:42,0,1.0,-1.68889,-37.34946,1.0,b'2441512304                      ',b'WTEC',5.2,35.8557,1.0,5.7586,1.0,28.1298,1.0
2023-02-25 11:25:42,0,1.0,-1.69625,-37.34271,1.0,b'2441512305                      ',b'WTEC',5.2,35.8554,1.0,5.75733,1.0,28.1184,1.0
2023-02-25 11:28:42,0,1.0,-1.70359,-37.33603,1.0,b'2441512306                      ',b'WTEC',5.2,35.8637,1.0,5.75891,1.0,28.1221,1.0
2023-02-25 11:31:42,0,1.0,-1.71088,-37.3293,1.0,b'2441512307                      ',b'WTEC',5.2,35.8965,1.0,5.7624,1.0,28.1112,1.0
2023-02-25 11:34:42,0,1.0,-1.71825,-37.32252,1.0,b'2441512309                      ',b'WTEC',5.2,35.8964,1.0,5.76457,1.0,28.1313,1.0
2023-02-25 11:37:42,0,1.0,-1.72553,-37.31576,1.0,b'2441512310                      ',b'WTEC',5.2,35.8704,1.0,5.7642,1.0,28.1621,1.0
2023-02-25 11:40:42,0,1.0,-1.73279,-37.30898,1.0,b'2441512311                      ',b'WTEC',5.2,35.8478,1.0,5.76426,1.0,28.1924,1.0
2023-02-25 11:43:42,0,1.0,-1.74023,-37.30226,1.0,b'2441512313                      ',b'WTEC',5.2,35.8552,1.0,5.7667,1.0,28.2052,1.0
2023-02-25 11:46:42,0,1.0,-1.74763,-37.29553,1.0,b'2441512314                      ',b'WTEC',5.2,35.8717,1.0,5.76801,1.0,28.1955,1.0
2023-02-25 11:49:42,0,1.0,-1.75492,-37.28878,1.0,b'2441512316                      ',b'WTEC',5.2,35.8665,1.0,5.7658,1.0,28.1821,1.0
2023-02-25 11:52:42,0,1.0,-1.76223,-37.28208,1.0,b'2441512317                      ',b'WTEC',5.2,35.8706,1.0,5.76495,1.0,28.1689,1.0
2023-02-25 11:55:42,0,1.0,-1.76953,-37.27544,1.0,b'2441512318                      ',b'WTEC',5.2,35.8901,1.0,5.76634,1.0,28.1559,1.0
2023-02-25 11:58:43,0,1.0,-1.77668,-37.26878,1.0,b'2441512320                      ',b'WTEC',5.2,35.8884,1.0,5.76581,1.0,28.1534,1.0
2023-02-25 12:01:43,0,1.0,-1.78385,-37.26214,1.0,b'2441512321                      ',b'WTEC',5.2,35.8827,1.0,5.76731,1.0,28.1747,1.0
2023-02-25 12:04:43,0,1.0,-1.79094,-37.25547,1.0,b'2441512322                      ',b'WTEC',5.2,35.8887,1.0,5.76758,1.0,28.1693,1.0
2023-02-25 12:07:43,0,1.0,-1.7981,-37.24876,1.0,b'2441512323                      ',b'WTEC',5.2,35.9022,1.0,5.76834,1.0,28.1585,1.0
2023-02-25 12:10:43,0,1.0,-1.80522,-37.24211,1.0,b'2441512324                      ',b'WTEC',5.2,35.8992,1.0,5.7685,1.0,28.1639,1.0
2023-02-25 12:13:43,0,1.0,-1.8123,-37.23536,1.0,b'2441512325                      ',b'WTEC',5.2,35.8891,1.0,5.76684,1.0,28.1619,1.0
2023-02-25 12:16:43,0,1.0,-1.81935,-37.22874,1.0,b'2441512326                      ',b'WTEC',5.2,35.8907,1.0,5.7674,1.0,28.1649,1.0
2023-02-25 12:19:43,0,1.0,-1.82644,-37.2222,1.0,b'2441512327                      ',b'WTEC',5.2,35.8821,1.0,5.76656,1.0,28.1686,1.0
2023-02-25 12:22:43,0,1.0,-1.83355,-37.21559,1.0,b'2441512328                      ',b'WTEC',5.2,35.8758,1.0,5.76665,1.0,28.1776,1.0
2023-02-25 12:25:43,0,1.0,-1.84083,-37.20901,1.0,b'2441512329                      ',b'WTEC',5.2,35.8713,1.0,5.76456,1.0,28.1643,1.0
2023-02-25 12:28:43,0,1.0,-1.84817,-37.20248,1.0,b'2441512330                      ',b'WTEC',5.2,35.8805,1.0,5.76595,1.0,28.165,1.0
2023-02-25 12:31:43,0,1.0,-1.85544,-37.19584,1.0,b'2441512331                      ',b'WTEC',5.2,35.8813,1.0,5.76609,1.0,28.1653,1.0
2023-02-25 12:34:43,0,1.0,-1.86276,-37.18917,1.0,b'2441512332                      ',b'WTEC',5.2,35.8803,1.0,5.76484,1.0,28.155,1.0
2023-02-25 12:37:43,0,1.0,-1.87007,-37.18259,1.0,b'2441512333                      ',b'WTEC',5.2,35.8797,1.0,5.7649,1.0,28.1564,1.0
2023-02-25 12:40:43,0,1.0,-1.87734,-37.17604,1.0,b'2441512334                      ',b'WTEC',5.2,35.8714,1.0,5.76412,1.0,28.16,1.0
2023-02-25 12:43:43,0,1.0,-1.8847,-37.16944,1.0,b'2441512335                      ',b'WTEC',5.2,35.8685,1.0,5.7639,1.0,28.1618,1.0
2023-02-25 12:46:43,0,1.0,-1.89206,-37.16288,1.0,b'2441512336                      ',b'WTEC',5.2,35.8611,1.0,5.76358,1.0,28.1687,1.0
2023-02-25 12:49:43,0,1.0,-1.8994,-37.1563,1.0,b'2441512337                      ',b'WTEC',5.2,35.8524,1.0,5.76344,1.0,28.1788,1.0
2023-02-25 12:52:43,0,1.0,-1.90674,-37.14971,1.0,b'2441512338                      ',b'WTEC',5.2,35.8429,1.0,5.76198,1.0,28.1778,1.0
2023-02-25 12:55:43,0,1.0,-1.91396,-37.14299,1.0,b'2441512339                      ',b'WTEC',5.2,35.8252,1.0,5.75877,1.0,28.1714,1.0
2023-02-25 12:58:43,0,1.0,-1.92111,-37.13623,1.0,b'2441512340                      ',b'WTEC',5.2,35.8171,1.0,5.75799,1.0,28.175,1.0
2023-02-25 13:01:43,0,1.0,-1.92848,-37.1295,1.0,b'2441512341                      ',b'WTEC',5.2,35.8145,1.0,5.75655,1.0,28.1651,1.0
2023-02-25 13:04:43,0,1.0,-1.93579,-37.12269,1.0,b'2441512342                      ',b'WTEC',5.2,35.8263,1.0,5.75761,1.0,28.1593,1.0
2023-02-25 13:07:43,0,1.0,-1.94306,-37.11589,1.0,b'2441512343                      ',b'WTEC',5.2,35.8333,1.0,5.76029,1.0,28.1748,1.0
2023-02-25 13:10:43,0,1.0,-1.95029,-37.10913,1.0,b'2441512344                      ',b'WTEC',5.2,35.8394,1.0,5.76249,1.0,28.187,1.0
